upstream_row,upstream_col,downstream_row,downstream_col,contribution,slope
70,93,71,94,1,0.0999178984890388
85,87,86,88,1,0.173886129293275
104,110,103,111,1,0.21723402971808262
67,93,66,94,1,0.106860552548574
87,85,87,86,1,0.21636345301155055
92,88,91,89,1,0.1579449401962076
79,88,80,89,1,0.1637096917627356
95,97,94,98,1,0.2547554865607092
90,86,90,87,1,0.2641142752469395
76,88,77,89,1,0.14877940101388282
71,91,72,91,1,0.14833685907722638
88,85,87,86,1,0.16766977041825934
97,105,96,106,1,0.2532435070593644
80,88,81,89,1,0.19140983208399032
69,94,70,95,1,0.12000792912282356
95,98,94,99,1,0.25024939696676385
78,88,79,89,1,0.13400419134042413
68,94,67,95,1,0.12652311781185968
71,92,72,93,1,0.11489248678014896
77,88,78,89,1,0.13854593808496585
71,90,72,91,1,0.1299978091057176
94,92,93,93,1,0.22107080520192188
96,103,95,104,1,0.25275685022587496
81,88,82,89,1,0.19863576080399747
73,89,74,90,1,0.1383668961037681
66,93,65,94,1,0.11611603152312067
70,94,71,95,1,0.12489370283744472
101,109,100,110,1,0.245794504940492
95,99,94,100,1,0.2558555712171443
74,89,75,90,1,0.12590840441092185
107,111,106,112,1,
71,93,72,94,1,0.1216537455298812
103,110,102,111,1,0.2286846908167256
94,93,93,94,1,0.2400202915795938
93,90,92,91,1,0.20466729868189346
86,87,87,88,1,0.23726080179611167
67,94,66,95,1,0.1372913547604371
91,88,90,89,1,0.15447766932669404
106,111,105,112,1,0.19375600250332833
65,93,64,94,1,
83,88,84,89,1,0.22869771599321886
75,89,76,90,1,0.1278920445588435
91,86,90,87,1,0.17705239215271587
82,88,83,89,1,0.21004367528883372
105,111,104,112,1,0.18968775109201008
95,100,94,101,1,0.27073651893677547
84,88,84,89,1,0.20190311336977684
92,89,91,90,1,0.19833121215223368
98,107,97,108,1,0.28036766118240725
94,94,93,95,1,0.23861098304853914
89,87,88,88,1,0.22172118458665474
76,89,77,90,1,0.13903245206140893
99,108,98,109,1,0.2817930690080303
96,104,95,105,1,0.25335289459574695
72,92,73,93,1,0.13623507301350216
91,87,90,87,1,0.2011419501894199
77,89,78,90,1,0.12704811831013896
85,88,86,89,1,0.17435503315975345
71,94,72,95,1,0.13395661848197252
72,90,73,91,1,0.12070102662821086
78,89,79,90,1,0.14616755480966243
100,109,99,110,1,0.269040718631716
95,101,94,102,1,0.27218490987314103
73,90,74,91,1,0.11582301014666235
66,94,65,95,1,0.12550374364401584
102,110,101,111,1,0.23830396715905783
74,90,75,91,1,0.11291078784259859
88,86,87,87,1,0.1655830121462491
94,95,93,96,1,0.24536935063432014
69,95,68,96,1,0.1439949918552332
97,106,96,107,1,0.2739512013898869
93,91,92,92,1,0.19520077639193015
72,91,73,92,1,0.1398657575414587
68,95,67,96,1,0.15988970954908902
104,111,103,112,1,0.21063490675075602
94,96,93,97,1,0.25832213598811476
79,89,80,90,1,0.1821371153663783
70,95,71,96,1,0.13560258352861795
72,93,73,94,1,0.1606643397864229
75,90,76,91,1,0.12810231945194633
87,86,87,87,1,0.209749121994651
52,118,53,119,1,
51,119,52,120,1,
93,92,92,93,1,0.19375484860894512
65,94,64,95,1,0.1413828273946588
53,118,54,119,1,0.02632170432107149
52,119,53,120,1,0.030491256043332637
80,89,81,90,1,0.18490209958448295
67,95,66,96,1,0.15621300313710182
95,102,94,103,1,0.276239150404704
107,112,106,113,1,
53,117,54,116,1,
91,89,90,90,1,0.1764110991383884
88,87,88,88,1,0.23681189505714423
53,119,54,120,1,0.03960519194499181
51,120,52,121,1,
81,89,82,90,1,0.20152478526546128
92,90,91,91,1,0.18539048287840945
96,105,95,106,1,0.269800631783605
71,95,72,96,1,0.12741517141305364
94,97,93,98,1,0.25204399023344476
106,112,105,113,1,0.18301274366513762
72,94,73,95,1,0.14016463506748678
103,111,102,112,1,0.21819079066438013
52,120,53,121,1,0.050284560736796546
54,118,55,119,1,0.04551111946553668
86,88,87,89,1,0.25376825926286567
54,117,55,116,1,0.043846555714081616
93,93,92,94,1,0.22381715870938024
66,95,65,96,1,0.15109958603694335
76,90,77,91,1,0.13600646115640544
94,98,93,99,1,0.26482026200753733
101,110,100,111,1,0.24982710013850237
53,120,54,121,1,0.06287321129497993
54,119,55,120,1,0.05258595955401502
105,112,104,113,1,0.19243170524180833
90,88,89,89,1,0.15688918283651124
82,89,83,90,1,0.19931596409460325
73,91,74,92,1,0.09212922655320425
77,90,78,91,1,0.13010323560617387
74,91,75,92,1,0.12158199157101393
64,94,63,95,1,
85,89,86,90,1,0.1898342490823575
54,116,55,115,1,
73,92,74,93,1,0.14025511576637384
69,96,68,97,1,0.16472257798632514
95,103,94,104,1,0.2525977981168495
90,87,89,88,1,0.1426755441122545
78,90,79,91,1,0.1387710085648591
55,118,56,119,1,0.06493890257361679
55,117,56,116,1,0.05132049672696482
83,89,84,90,1,0.21580971957766723
70,96,71,97,1,0.14836357379245307
84,89,84,90,1,0.20670480246473827
54,120,55,121,1,0.07517132710963072
52,121,53,122,1,
90,89,89,90,1,0.17383225495677498
72,95,73,96,1,0.13591815164046406
75,91,76,92,1,0.12311865019770572
97,107,96,108,1,0.2744108821177216
55,119,56,120,1,0.07070589919601558
55,116,56,115,1,0.05246302018963165
92,91,91,92,1,0.16926590273244813
94,99,93,100,1,0.25001453220516784
93,94,92,95,1,0.22461964658906
68,96,67,97,1,0.17831157954632687
65,95,65,96,1,0.14729655119576426
99,109,98,110,1,0.28536102474162317
54,115,55,114,1,
79,90,80,91,1,0.16069365023670978
98,108,97,109,1,0.2785675143985557
53,121,54,122,1,0.08528494813239604
87,87,88,88,1,0.1865602884102112
71,96,72,97,1,0.1536233544987688
55,115,56,114,1,0.059478350227398315
56,117,57,116,1,0.07593821016333278
102,111,101,112,1,0.2302039913732709
73,93,74,94,1,0.14325162193619706
55,120,56,121,1,0.08319816182784874
104,112,103,113,1,0.2062984149748147
95,104,94,105,1,0.24398638443091883
80,90,81,91,1,0.16788552931881454
64,95,63,96,1,0.10781853737115113
91,90,90,91,1,0.15512956072843329
76,91,77,92,1,0.116277841184604
56,118,57,119,1,0.07931027923063197
67,96,66,97,1,0.1672099675544088
56,116,57,116,1,0.07493629663641506
73,94,74,94,1,0.17937024803696833
54,121,55,122,1,0.09198312366737085
93,95,92,96,1,0.22065612229695675
86,89,87,90,1,0.32498370560518497
74,92,75,93,1,0.1059178884891225
77,91,78,92,1,0.13775450797789937
96,106,95,107,1,0.2602023485154721
56,115,57,114,1,0.0689044875593463
56,119,57,120,1,0.09931175781116187
89,88,88,89,1,0.2524137256081464
94,100,93,101,1,0.24833583169449686
107,113,106,114,1,
92,92,91,93,1,0.20291337755088779
78,91,79,92,1,0.14666376665598907
100,110,99,111,1,0.2673720981174992
75,92,76,93,1,0.12659236407894106
53,122,54,123,1,
55,114,56,113,1,
93,96,92,97,1,0.23491170247724014
66,96,65,97,1,0.16574516835415914
55,121,56,122,1,0.11778166079557079
56,120,57,121,1,0.11695925397507255
72,96,73,97,1,0.16242342802442186
63,95,62,96,1,
94,101,93,102,1,0.2431199823252231
73,95,74,96,1,0.1474530356386835
81,90,82,91,1,0.18135629581610016
106,113,105,114,1,0.17687405742506374
90,90,89,91,1,0.21117901359423555
57,117,58,118,1,0.10220557028495164
57,118,58,119,1,0.1030329882286869
74,93,75,94,1,0.14053091210513044
91,91,90,92,1,0.1614995796168086
103,112,102,113,1,0.21135072138360406
56,114,57,113,1,0.08071558801282663
105,113,104,114,1,0.1877975848203903
57,115,58,114,1,0.0902197872483114
54,122,55,123,1,0.1282124168254458
57,116,58,115,1,0.09077024930962253
94,102,93,103,1,0.24171273796727544
70,97,71,98,1,0.16117913942063342
95,105,94,106,1,0.251542705481251
64,96,64,97,1,0.12803589561701187
101,111,100,112,1,0.23166201384289029
93,97,92,98,1,0.2285908708114841
65,96,64,97,1,0.13867028949059496
76,92,77,93,1,0.15117180850307224
69,97,68,98,1,0.172671327300772
82,90,83,91,1,0.17420665970710789
79,91,80,92,1,0.1523942960430242
92,93,91,94,1,0.21345445649030223
55,113,56,112,1,
97,108,96,109,1,0.260173690096956
85,90,86,91,1,0.19775233676075651
57,119,58,120,1,0.12041599140816976
98,109,97,110,1,0.2559823184983073
83,90,84,91,1,0.17938020677669927
57,114,58,113,1,0.09944202169518666
68,97,67,98,1,0.1730162774594931
71,97,72,98,1,0.15601417418605493
84,90,84,91,1,0.1844660609933294
94,103,93,104,1,0.23420578181470195
56,121,57,122,1,0.14503221902670485
89,89,88,90,1,0.26354926413603874
56,113,57,112,1,0.10312196050214129
93,98,92,99,1,0.23231911925234774
80,91,81,92,1,0.15017650063083554
96,107,95,108,1,0.25457301625622775
67,97,66,98,1,0.1644947684658969
87,88,87,89,1,0.2747648160815839
104,113,103,114,1,0.18798863949679634
93,99,92,100,1,0.22685185504273334
73,96,74,97,1,0.1630491733871693
92,94,91,95,1,0.19871904506701185
102,112,101,113,1,0.21121311637838555
55,122,56,123,1,0.14153533340405958
63,96,62,97,1,0.09611917545580047
107,114,106,115,1,
77,92,78,93,1,0.14758008996620636
75,93,76,94,1,0.22579610332405228
57,120,58,121,1,0.1300651757386044
62,96,61,97,1,
99,110,98,111,1,0.25744750681444883
58,117,59,118,1,0.10775122778081957
58,116,59,116,1,0.09940613500036953
74,95,75,94,1,0.15757403462500236
88,88,87,89,1,0.26391802348556165
58,115,59,114,1,0.09922200240085369
78,92,79,93,1,0.14039999753445004
58,118,59,119,1,0.116111977099064
91,92,90,93,1,0.19253238965248867
66,97,65,98,1,0.15748438094123285
90,91,89,92,1,0.20098136189094498
94,104,93,105,1,0.24532113282160153
72,97,73,98,1,0.1660099863399083
81,91,82,92,1,0.14425625060420222
92,95,91,96,1,0.19880884966251525
95,106,94,107,1,0.25247252785264485
93,100,92,101,1,0.21875818401699143
106,114,105,115,1,0.15420499529446244
100,111,99,112,1,0.2470073994771819
74,94,75,94,1,0.22721014462341257
57,113,58,112,1,0.10806759756328925
54,123,55,124,1,
65,97,64,98,1,0.12982666881620147
63,97,64,98,1,0.0996354429995258
58,114,59,113,1,0.10660680668687984
58,119,59,120,1,0.11518694609753932
82,91,83,92,1,0.14565901846942456
79,92,80,93,1,0.1201721167090921
64,97,64,98,1,0.1426012072511593
70,98,71,99,1,0.19407821478795353
103,113,102,114,1,0.20547859462140775
93,101,92,102,1,0.22730971251364815
105,114,104,115,1,0.17615773325686326
56,122,57,123,1,0.12807659457417295
69,98,70,99,1,0.17314339906060922
57,121,58,122,1,0.12694132531789723
62,97,63,98,1,0.08725918683174042
92,96,91,97,1,0.21435340821703064
56,112,57,111,1,
76,93,76,94,1,0.20770527955401985
71,98,72,99,1,0.18818583119051582
74,96,75,97,1,0.14820901905038195
86,90,87,91,1,0.29188374475169593
59,115,60,114,1,0.10728666936872322
80,92,81,93,1,0.15242633934512229
55,123,56,124,1,0.13142465555587934
58,120,59,121,1,0.13166268311395757
83,91,84,92,1,0.15542239752849224
85,91,86,92,1,0.16459519639375766
101,112,100,113,1,0.23286977039934736
91,93,90,94,1,0.18021859846527122
59,117,60,118,1,0.12483420711292449
59,116,60,117,1,0.11237864979942731
61,97,60,98,1,
77,93,76,94,1,0.16232532977189962
84,91,84,92,1,0.1621033008210159
58,113,59,112,1,0.09838173518800424
68,98,68,99,1,0.16805437224054953
57,112,58,111,1,0.08932530475073384
73,97,74,98,1,0.16383637661071493
59,118,60,119,1,0.13294737377633659
78,93,79,94,1,0.1421922390552183
92,97,91,98,1,0.20466104234191407
97,109,96,110,1,0.26178592355388214
108,115,107,116,1,
94,105,93,106,1,0.2530097895892934
93,102,92,103,1,0.23374627611855872
89,90,88,91,1,0.2761628693753931
96,108,95,109,1,0.2622629639215978
59,114,60,113,1,0.11229597192613873
67,98,66,99,1,0.1569321037454972
98,110,97,111,1,0.25405535609978236
104,114,103,115,1,0.20118917481678578
57,122,58,123,1,0.13276907548398584
107,115,106,116,1,0.1577969873131828
86,91,87,92,1,0.23192657590588633
91,94,90,95,1,0.18360824102930573
81,92,82,93,1,0.15902145994321829
79,93,80,94,1,0.16329437073666325
62,98,62,99,1,0.10530056684589786
95,107,94,108,1,0.2519139501330657
59,119,60,120,1,0.14535657448375083
92,98,91,99,1,0.20625972224231873
72,98,73,99,1,0.19650709097222518
58,112,59,111,1,0.09037113832967733
56,123,57,124,1,0.1386627458284017
102,113,101,114,1,0.22402848002737646
58,121,59,122,1,0.14219831990277612
90,92,89,93,1,0.16387435158725894
56,111,57,110,1,
75,96,76,95,1,0.10549647818870442
66,98,66,99,1,0.14439306078101072
65,98,66,99,1,0.12207277694121804
88,89,87,90,1,0.237577314800581
106,115,105,116,1,0.15966784804599177
89,91,88,92,1,0.26068663482152615
75,95,76,95,1,0.23921391286793284
61,98,62,99,1,0.07640502504830007
63,98,64,99,1,0.12099881901300466
93,103,92,104,1,0.23505732940504953
99,111,98,112,1,0.2500239854394922
57,111,58,110,1,0.10677799257669533
59,113,60,112,1,0.09799367843132543
64,98,64,99,1,0.11983154329089657
82,92,83,93,1,0.16513860460763366
92,99,91,100,1,0.24377952433746927
91,95,90,96,1,0.1868593877204651
60,115,61,116,1,0.1440844345942703
55,124,56,125,1,
89,92,88,92,1,0.1963831491610671
60,98,59,99,1,
60,116,61,117,1,0.14291682336919753
74,97,75,98,1,0.1914076648934774
59,120,60,121,1,0.1589746376533537
73,98,74,99,1,0.2258826397376161
105,115,104,116,1,0.17532723352264085
87,89,87,90,1,0.28687582067881795
58,111,59,110,1,0.10300766414558235
59,112,60,111,1,0.09684975012862612
60,117,61,118,1,0.15097812458855042
60,114,61,113,1,0.12537019703776583
61,99,62,100,1,0.08465683017103215
58,122,59,123,1,0.16945789924115778
60,99,61,100,1,0.05936251437674652
100,112,99,113,1,0.2392875059590636
80,93,81,94,1,0.1800926808873955
83,92,84,93,1,0.15634002608850087
92,100,91,101,1,0.23926331576518767
103,114,102,115,1,0.21784316287952923
75,94,76,95,1,0.17259651554971134
93,104,92,105,1,0.2344539641288151
69,99,70,100,1,0.19971944835645497
90,93,89,94,1,0.12220308712347917
57,123,58,124,1,0.1735446551725358
76,96,77,95,1,0.14786052350726722
94,106,93,107,1,0.23243837945604698
60,118,61,119,1,0.15187939615574844
85,92,86,93,1,0.16117464154072267
56,110,57,109,1,
89,93,88,92,1,0.1251995565949267
60,113,61,112,1,0.10955330109754433
67,99,68,100,1,0.13572973157316262
84,92,84,93,1,0.15591534635682858
91,96,90,97,1,0.18004295479926147
63,99,64,100,1,0.09633418289702254
59,99,60,100,1,
68,99,69,100,1,0.17975551694642677
62,99,63,100,1,0.10930945708215378
65,99,66,100,1,0.10663113142424809
78,94,77,95,1,0.1847202232705052
56,124,57,125,1,0.16901743956813348
101,113,100,114,1,0.21619780205180564
64,99,65,100,1,0.09511223073670848
86,92,87,93,1,0.2580264231422344
75,97,76,98,1,0.18088555656930871
70,99,71,100,1,0.2137726287575995
66,99,67,100,1,0.11853525287803687
107,116,106,117,1,
59,111,60,110,1,0.09279145437268274
59,121,60,122,1,0.1581215482199457
77,94,77,95,1,0.2368564635003312
57,110,58,109,1,0.09367573852869354
92,101,91,102,1,0.23220364892803874
97,110,96,111,1,0.24854438697146156
91,97,90,98,1,0.19126485678300212
60,119,61,120,1,0.15254039312019205
81,93,82,94,1,0.15529653774725824
96,109,95,110,1,0.25118124230705746
71,99,72,100,1,0.22990311022141283
76,94,77,95,1,0.19660856167530422
60,112,61,111,1,0.10147548159456742
59,100,60,101,1,
104,115,103,116,1,0.1902270046449835
90,94,89,95,1,0.14538300945650798
58,110,59,109,1,0.08012913842449565
60,100,61,101,1,0.08424050033002702
106,116,105,117,1,0.1446690252365799
95,108,94,109,1,0.2547867564457786
98,111,97,112,1,0.23704383650753644
79,94,80,95,1,0.18564339417425904
93,105,92,106,1,0.224125099525515
61,100,62,101,1,0.09211724504206649
92,102,91,103,1,0.21292913318832885
82,93,83,94,1,0.14870771036242514
94,107,93,108,1,0.23473157295560193
60,111,61,110,1,0.09382371706300181
56,109,57,108,1,
91,98,90,99,1,0.2105841559473338
102,114,101,115,1,0.20162381916819472
90,95,89,96,1,0.14715008402329288
62,100,63,101,1,0.07953812207238926
57,109,58,108,1,0.05873974193848576
59,110,60,109,1,0.07719706627906285
58,101,59,102,1,
60,120,61,121,1,0.16377002379616884
63,100,64,101,1,0.09329325462337121
72,99,73,100,1,0.22882881935012006
61,115,62,116,1,0.13993236699063208
76,97,77,98,1,0.18646845197463005
61,114,62,113,1,0.1291641807495188
99,112,98,113,1,0.21529330132906127
105,116,104,117,1,0.159371826232895
64,100,65,101,1,0.09472163331342197
65,100,66,101,1,0.10504155228262922
61,116,62,116,1,0.15341243856856765
58,109,59,108,1,0.06296882530369409
59,122,60,123,1,0.16443405415973125
88,90,88,91,1,0.2287118284680875
59,101,59,102,1,0.06765097953894574
58,123,59,124,1,0.1705285458996983
83,93,84,94,1,0.16049590836868063
61,113,62,112,1,0.11948657086109507
61,117,62,118,1,0.14154487645950872
57,124,58,125,1,0.1752607132342117
92,103,91,104,1,0.22002259053170314
66,100,67,101,1,0.11731451716794802
61,118,62,119,1,0.15972054575360478
67,100,68,101,1,0.1424732450313643
88,93,87,94,1,0.24526685123710595
100,113,99,114,1,0.2106686818831527
80,94,81,95,1,0.14793331427430786
60,101,61,102,1,0.06103338868442781
85,93,86,94,1,0.15524004346201004
90,96,89,97,1,0.1347220749216883
84,93,84,94,1,0.15725094177507484
61,112,62,111,1,0.11098289880938252
89,94,88,95,1,0.14229313620861345
93,106,92,107,1,0.21444111528320756
74,98,75,99,1,0.22657887782410688
58,102,59,103,1,
87,90,88,91,1,0.2058691242907085
61,101,62,102,1,0.06038525832404862
59,109,60,108,1,0.07622537025871746
57,108,58,107,1,
60,110,61,109,1,0.09295233678788145
103,115,102,116,1,0.1913923478065142
60,121,61,122,1,0.1675581163463379
62,101,63,102,1,0.0575034404205131
108,117,107,118,1,
81,94,82,95,1,0.14707499228462484
58,108,59,107,1,0.053586192183759034
61,119,62,120,1,0.16395264234948276
56,125,57,126,1,
107,117,106,118,1,0.1528433461997635
101,114,100,115,1,0.21519439402952237
60,102,61,103,1,0.03737550985525183
59,102,60,103,1,0.04696697591847509
91,99,90,100,1,0.21564588253969336
92,104,91,105,1,0.21401956754310184
77,96,78,97,1,0.24705239983033792
106,117,105,118,1,0.14855921380870865
61,111,62,110,1,0.10489945077697935
86,93,87,94,1,0.25478344675837944
104,116,103,117,1,0.17459944981783698
63,101,64,102,1,0.06707204533356365
61,102,62,103,1,0.04884936028299161
68,100,69,101,1,0.16135214478572557
76,95,77,95,1,0.20196668601943985
69,100,70,101,1,0.18404527505286603
62,102,63,103,1,0.05005812342318975
96,110,95,111,1,0.26084234167921677
73,99,74,100,1,0.2426724193856307
59,108,60,107,1,0.055231326278229645
58,107,59,106,1,
64,101,65,102,1,0.08123100183591309
59,103,60,104,1,
70,100,71,101,1,0.20838774142617805
58,104,59,105,1,
82,94,83,95,1,0.158776823713819
78,95,79,96,1,0.23732668976764484
97,111,96,112,1,0.2457708234892162
89,95,88,96,1,0.09456460641091027
91,100,90,101,1,0.20329594155727207
60,103,61,104,1,0.03951307774906433
65,101,66,102,1,0.1078662344713355
60,109,61,108,1,0.07879668172933252
62,115,63,116,1,0.15420771317069468
58,106,59,105,1,
95,109,94,110,1,0.2604913767985874
90,97,89,98,1,0.16423628708692226
75,98,76,99,1,0.2043252140401578
59,104,60,105,1,0.02276971727127693
58,124,59,125,1,0.17171487451026235
59,107,60,106,1,0.03297641243919693
59,123,60,124,1,0.17342597762325995
58,105,59,105,1,
79,95,79,96,1,0.2585337807827751
62,114,63,115,1,0.1498828108313185
63,102,64,103,1,0.06851774673006754
61,110,62,109,1,0.09404886064859007
98,112,97,113,1,0.24608514655775962
59,106,60,106,1,0.026839987193837303
87,91,87,92,1,0.22645585427613282
62,113,63,114,1,0.13925645489519142
59,105,60,106,1,0.022420258069136816
91,101,90,102,1,0.20348116927722848
88,94,87,94,1,0.19087675245447383
102,115,101,116,1,0.20945105537444428
60,122,61,123,1,0.1978911994665206
94,108,93,109,1,0.2544227066517911
89,96,88,97,1,0.11434205911760807
60,104,61,105,1,0.03454791171000233
61,103,62,104,1,0.043193676496959155
77,97,78,98,1,0.24261569163779975
105,117,104,118,1,0.18053878397667128
62,117,63,118,1,0.17181275839915613
88,91,87,92,1,0.18318479158120898
62,116,63,117,1,0.16602509503141635
60,108,61,108,1,0.05289274411925347
62,112,63,111,1,0.1295513046900496
66,101,67,102,1,0.11273796847123833
61,120,62,121,1,0.19514281160238842
88,95,87,94,1,0.10871985112334999
62,103,63,104,1,0.05724084666903449
80,95,79,96,1,0.18655070007020597
71,100,72,101,1,0.22834100748278194
60,107,61,108,1,0.03708362542410291
99,113,98,114,1,0.25202904892610384
60,105,61,105,1,0.02618654439592065
61,104,62,105,1,0.032559608201674514
88,92,87,93,1,0.23681305343181502
57,125,58,126,1,0.19238110183908938
64,102,65,103,1,0.082458253333513
91,102,90,103,1,0.2062795831236036
60,106,61,107,1,0.02259835891653262
92,105,91,106,1,0.2288826701848403
61,109,62,108,1,0.07297134708514415
93,107,92,108,1,0.2537451814804496
61,106,62,107,1,0.047196158407576225
67,101,68,102,1,0.14181149588953287
62,111,63,110,1,0.1191497553879652
90,98,89,99,1,0.16913652750959157
61,105,62,106,1,0.047718472245216165
76,98,77,99,1,0.19206224728376262
83,94,84,95,1,0.1616329520462108
61,107,62,108,1,0.05578506821382429
62,104,63,105,1,0.06482039350160561
85,94,86,95,1,0.199836862806021
61,108,62,108,1,0.06507024074985131
77,95,78,96,1,0.07194303361687684
62,118,63,119,1,0.19465977132851922
63,103,64,104,1,0.07283037461780031
72,100,73,101,1,0.23354852710695131
74,99,75,100,1,0.19157152127532945
103,116,102,117,1,0.2010449952220241
84,94,85,95,1,0.15431289352038352
62,110,63,109,1,0.10479976161418612
100,114,99,115,1,0.25100593067126326
65,102,66,103,1,0.09902025150406717
68,101,69,102,1,0.14841311634086626
81,95,82,96,1,0.17111558742164348
107,118,106,119,1,
104,117,103,118,1,0.20139440120550428
61,121,62,122,1,0.20143118114019926
89,97,88,98,1,0.12239756420721752
88,96,87,97,1,0.09720611519570646
91,103,90,104,1,0.2136553293794667
64,103,65,104,1,0.07608349920097814
62,119,63,120,1,0.19334848523782544
106,118,105,119,1,0.18149594041657025
63,104,64,105,1,0.06700810203087189
59,124,60,125,1,0.19375399159542073
62,109,63,108,1,0.09718455695406304
90,99,89,100,1,0.1642837994089628
66,102,67,103,1,0.11605344002124493
69,101,70,102,1,0.173420519523795
62,105,63,106,1,0.06828219268050444
62,106,63,107,1,0.07759532246187471
92,106,91,107,1,0.23912433159395804
77,98,78,99,1,0.2102506928125257
87,96,86,95,1,0.16699984726013914
62,107,63,108,1,0.07795328588742945
60,123,61,124,1,0.2010572755765422
82,95,83,96,1,0.1644391290073074
58,125,59,126,1,0.2015559704191014
62,108,63,108,1,0.08919389992083873
101,115,100,116,1,0.24061530083222238
90,100,89,101,1,0.17619330663457497
91,104,90,105,1,0.20929404540643753
73,100,74,101,1,0.2217218613576385
86,94,86,95,1,0.2744881766241893
64,104,65,105,1,0.08680922390832634
96,111,95,112,1,0.24904564929056136
65,103,66,104,1,0.10003695748012512
63,112,64,113,1,0.13831790335421446
63,113,64,113,1,0.15591340737299098
63,105,64,106,1,0.06638121176717689
87,92,87,93,1,0.17819682522618172
97,112,96,113,1,0.250208980723349
75,99,76,100,1,0.19236398189627005
88,97,87,98,1,0.08547504951514616
63,114,64,115,1,0.1604946853989549
89,98,88,99,1,0.1291407713255339
67,102,68,103,1,0.1373271338427821
87,95,86,95,1,0.22949320376962506
87,97,86,96,1,0.11203256105925403
63,115,64,116,1,0.1718198544863175
63,111,64,110,1,0.1294199580725216
94,109,93,110,1,0.2301569219723964
95,110,94,111,1,0.24413234934132225
83,95,84,96,1,0.15006583866389922
63,110,64,109,1,0.11961637572427641
70,101,71,102,1,0.2027052941624181
63,106,64,107,1,0.08625369446349118
105,118,104,119,1,0.18893911069426114
90,101,89,102,1,0.18593692962274502
63,116,64,117,1,0.1568050209305526
61,122,62,123,1,0.1895852374827091
57,126,58,127,1,
102,116,101,117,1,0.21541145027900221
93,108,92,109,1,0.226409188441791
63,107,64,108,1,0.10096622840501046
62,120,63,121,1,0.187619765918407
84,95,85,96,1,0.1513021654709395
63,109,64,108,1,0.12349835176445795
64,105,65,106,1,0.09802914422079137
76,99,77,100,1,0.2076340104060477
98,113,97,114,1,0.2511196447073738
63,117,64,118,1,0.18080054427898176
103,117,102,118,1,0.20430923549543545
66,103,67,104,1,0.11523668329303091
65,104,66,105,1,0.10395971694825565
74,100,75,101,1,0.20728626955619028
63,108,64,108,1,0.1149420346139182
78,96,79,97,1,0.26466565342276005
68,102,69,103,1,0.12987486192920902
90,102,89,103,1,0.18747359241350176
71,101,72,102,1,0.20503212672899587
91,105,90,106,1,0.2020140833332714
89,99,88,100,1,0.15252607424758444
81,96,80,97,1,0.1594593956544646
87,93,87,94,1,0.05885481707678076
88,98,87,99,1,0.12066354396780589
99,114,98,115,1,0.24119027318065875
60,124,61,125,1,0.1804245511043119
92,107,91,108,1,0.2147730884795902
80,96,79,97,1,0.2865313271976646
59,125,60,126,1,0.19178094693960912
87,94,86,95,1,0.08492611392006337
63,118,64,119,1,0.1734525132031124
62,121,63,122,1,0.17560094274917346
67,103,68,104,1,0.10517318806732164
69,102,70,103,1,0.16523531610252448
82,96,83,97,1,0.1369491440033375
100,115,99,116,1,0.22996067699485168
106,119,105,120,1,0.1726760675149406
107,119,106,120,1,
87,98,86,99,1,0.12442512344203774
104,118,103,119,1,0.19637764715813505
63,119,64,120,1,0.18711777016321154
77,99,78,100,1,0.21180003922645507
64,106,65,107,1,0.09802528436663331
64,112,65,113,1,0.14168829670423042
85,95,85,96,1,0.2864697574000106
61,123,62,124,1,0.16959972081790536
64,111,65,112,1,0.12919481862685647
90,103,89,104,1,0.1730018249842619
65,105,66,106,1,0.08840571946483916
66,104,67,105,1,0.08598412019980667
64,114,65,115,1,0.14651133964631
64,113,65,113,1,0.1503971096984682
78,97,79,98,1,0.32599212495126517
72,101,73,102,1,0.23591861468680755
64,110,65,111,1,0.12119134035346908
58,126,59,127,1,0.18292725430181223
94,110,93,111,1,0.20174280316902943
89,100,88,101,1,0.14772603969167755
68,103,69,104,1,0.1218467939291622
93,109,92,110,1,0.19939632277319574
95,111,94,112,1,0.21109132708177086
64,115,65,116,1,0.1545488152034832
64,116,65,117,1,0.1481573129834352
101,116,100,117,1,0.2072223722511076
62,122,63,123,1,0.167975678529727
96,112,95,113,1,0.22646689484474686
86,97,85,97,1,0.25451502498074374
90,104,89,105,1,0.16946430198731527
91,106,90,107,1,0.19119618182823866
64,107,65,108,1,0.11800407428883232
75,100,76,101,1,0.2125368100702761
105,119,104,120,1,0.18571802339603458
79,96,79,97,1,0.33024790625412503
83,96,84,97,1,0.19266372985316327
66,105,67,106,1,0.09905788275866942
97,113,96,114,1,0.21870350608636116
64,109,65,108,1,0.10978204450157261
63,120,64,121,1,0.18037842930937173
70,102,71,103,1,0.1581916225926028
102,117,101,118,1,0.19970807518837758
78,98,79,98,1,0.33791430505080694
65,106,66,107,1,0.10315154074558823
92,108,91,109,1,0.18816676530412393
84,96,84,97,1,0.2657461793899496
89,101,88,102,1,0.14627598821387222
86,98,85,97,1,0.17659224038442045
67,104,68,105,1,0.10157866615232826
64,117,65,118,1,0.16984510496910898
60,125,61,126,1,0.1742317889769726
64,108,65,108,1,0.11482727824090129
88,99,87,100,1,0.11065934672071835
98,114,97,115,1,0.21474323793397138
73,101,74,102,1,0.24131598274580748
61,124,62,125,1,0.18254967534223682
103,118,102,119,1,0.19564087024122212
